contract,paths,time
1495,1,0.211806
1496,1,0.237167
1497,1,0.229697
1498,1,0.236549
1499,1,0.222130
1500,1,0.211803
1501,1,0.210108
1502,1,0.209823
1503,1,0.082273
1504,1,0.213224
1505,1,0.214340
1506,1,0.209698
1507,1,0.394181
1508,1,0.214398
1509,1,0.209815
1510,1,0.309187
1511,1,9.287394
1512,1,0.211485
1513,1,0.221415
1514,1,0.217619
1515,1,0.091849
1516,1,0.209166
1517,1,0.087300
1518,1,0.209596
1519,1,0.429425
1520,1,0.211936
1521,1,0.091354
1522,1,0.213136
1523,1,0.214667
1524,1,19.315818
1525,1,0.214862
1526,1,0.209024
1527,1,0.215950
1528,1,0.224224
1529,1,0.086881
1530,1,0.216557
1531,1,0.082488
1532,1,0.230382
1533,1,0.210829
1534,1,0.208797
1535,1,0.080941
1536,1,0.215103
1537,1,0.212334
1538,1,0.221084
1539,1,0.213417
1540,1,0.212515
1541,1,0.213378
1542,1,0.216058
1543,1,0.209471
1544,1,0.216043
1545,1,0.211158
1546,1,0.213245
1547,1,0.217610
1548,1,0.214170
1549,1,0.094977
1550,1,0.211020
1551,1,0.002415
1552,1,0.217150
1553,1,0.221747
1554,1,0.213767
1555,1,0.208697
1556,1,0.224040
1557,1,0.221765
1558,1,101.745715
1559,1,0.173745
1560,1,0.079098
1561,1,0.218923
1562,1,0.219139
1563,1,0.217431
1564,1,0.082854
1565,1,0.223326
1566,1,0.331105
1567,1,0.202108
1568,1,0.217260
1569,1,0.214753
1570,1,0.213773
1571,1,0.085523
1572,1,0.081423
1573,1,0.209259
1574,1,0.209371
1575,1,0.092041
1576,1,0.082180
1577,1,0.002414
1578,1,0.097711
1579,1,0.208872
1580,1,0.101130
1581,1,0.223767
1582,1,0.432001
1583,1,0.218944
1584,1,0.214599
1585,1,0.083886
1586,1,0.092518
1587,1,0.217600
1588,1,0.219754
1589,1,0.209058
1590,1,0.218905
1591,1,0.222156
1592,1,0.225982
1593,1,0.217032
1594,1,0.220224
1595,1,0.082241
1596,1,0.215686
1597,1,0.002397
1598,1,0.219721
1599,1,0.220499
1600,1,0.218003
1601,1,0.002483
1602,1,0.081547
1603,1,0.214870
1604,1,0.209610
1605,1,0.106532
1606,1,0.220051
1607,1,0.216155
1608,1,0.208828
1609,1,0.214772
1610,1,0.230148
1611,1,0.002779
1612,1,0.221651
1613,1,0.214700
1614,1,0.210926
1615,1,0.145199
1616,1,0.210635
1617,1,0.208698
1618,1,0.375727
1619,1,0.209845
1620,1,0.085784
1621,1,0.090720
1622,1,0.079246
1623,1,0.084632
1624,1,0.087025
1625,1,0.087908
1626,1,0.233572
1627,1,0.224608
1628,1,0.211590
1629,1,0.318296
1630,1,0.213687
1631,1,0.214605
1632,1,0.216208
1633,1,0.217552
1634,1,0.087340
1635,1,0.225275
1636,1,0.211630
1637,1,0.230686
1638,1,0.370244
1639,1,0.225071
1640,1,0.208606
1641,1,0.091162
1642,1,0.211665
1643,1,0.220999
1644,1,0.218328
1645,1,0.086983
1646,1,0.084601
1647,1,0.082805
1648,1,0.475429
1649,1,0.219954
1650,1,0.002401
1651,1,0.214827
1652,1,0.219429
1653,1,0.213204
1654,1,0.213368
1655,1,0.212457
1656,1,0.080742
1657,1,0.215633
1658,1,0.094652
1659,1,0.212224
1660,1,0.114135
1661,1,0.210470
1662,1,0.095399
1663,1,0.215155
1664,1,0.274795
1665,1,0.224407
1666,1,0.082145
1667,1,0.147936
1668,1,1.807070
1669,1,0.216186
1670,1,0.213184
1671,1,0.219787
1672,1,0.211339
1673,1,0.221617
1674,1,0.213777
1675,1,0.084494
1676,1,0.211130
1677,1,0.213716
1678,1,0.208823
1679,1,0.087339
1680,1,0.214672
1681,1,0.222243
1682,1,0.212953
1683,1,0.219484
1684,1,0.211184
1685,1,0.081610
1686,1,0.216390
1687,1,0.209383
1688,1,20.408475
1689,1,0.208222
1690,1,0.087436
1691,1,0.084955
1692,1,0.228374
1693,1,0.213560
1694,1,0.210519
1695,1,0.211283
1696,1,0.216365
1697,1,0.084965
1698,1,0.215048
1699,1,0.099580
1700,1,0.216751
1701,1,0.218902
1702,1,0.087393
1703,1,0.216142
1704,1,0.217592
1705,1,0.215184
1706,1,0.211374
1707,1,0.209662
1708,1,0.213305
1709,1,0.141611
1710,1,0.211740
1711,1,0.100759
1712,1,0.220729
1713,1,0.212561
1714,1,0.219603
1715,1,0.211208
1716,1,0.093412
1717,1,0.212761
1718,1,0.209304
1719,1,100.636083
1720,1,0.213451
1721,1,0.210640
1722,1,0.214817
1723,1,0.210921
1724,1,0.215385
1725,1,0.252606
1726,1,0.212167
1727,1,0.090042
1728,1,0.216627
1729,1,0.084587
1730,1,0.081348
1731,1,0.081905
1732,1,0.085341
1733,1,0.405213
1734,1,0.214693
1735,1,0.220304
1736,1,0.093692
1737,1,0.405354
1738,1,0.214792
1739,1,0.218158
1740,1,0.223079
1741,1,0.084802
1742,1,0.222524
1743,1,0.220757
1744,1,0.212192
1745,1,0.209359
1746,1,0.220874
1747,1,0.213678
1748,1,0.002496
1749,1,0.088489
1750,1,0.218576
1751,1,0.234745
1752,1,0.218634
1753,1,0.222941
1754,1,0.220311
1755,1,0.205211
1756,1,0.216881
1757,1,0.090204
1758,1,0.214516
1759,1,0.211149
1760,1,0.112136
1761,1,0.085187
1762,1,0.211909
1763,1,0.223369
1764,1,0.218181
1765,1,0.214290
1766,1,0.210347
1767,1,0.207752
1768,1,0.225701
1769,1,0.100964
1770,1,0.213837
1771,1,0.217982
1772,1,0.211085
1773,1,0.211324
1774,1,0.212693
1775,1,0.215819
1776,1,0.217516
1777,1,0.218288
1778,1,0.217905
1779,1,0.216604
1780,1,0.084223
1781,1,0.090166
1782,1,0.215619
1783,1,0.082263
1784,1,0.214954
1785,1,0.218028
1786,1,0.212402
1787,1,0.093008
1788,1,0.216565
1789,1,0.214367
1790,1,0.225394
1791,1,0.215318
1792,1,0.215292
1793,1,0.213059
1794,1,0.215374
1795,1,0.215914
1796,1,0.214325
1797,1,0.085896
1798,1,0.080869
1799,1,0.331059
1800,1,0.218707
1801,1,0.089167
1802,1,0.216960
1803,1,0.217557
1804,1,0.204206
1805,1,0.222368
1806,1,0.220303
1807,1,0.219084
1808,1,0.214754
1809,1,0.222435
1810,1,0.203430
1811,1,0.081108
1812,1,0.217321
1813,1,0.082224
1814,1,0.097591
1815,1,0.222856
1816,1,0.211010
1817,1,0.211488
1818,1,0.083907
1819,1,0.214599
1820,1,0.224543
1821,1,0.214452
1822,1,0.217242
1823,1,0.211092
1824,1,0.221774
1825,1,0.123824
1826,1,0.213649
1827,1,0.210307
1828,1,0.221835
1829,1,0.217171
1830,1,0.216955
1831,1,0.314866
1832,1,0.084886
1833,1,0.214722
1834,1,0.208083
1835,1,0.089210
1836,1,0.336093
1837,1,0.002767
1838,1,0.218180
1839,1,0.213597
1840,1,0.223601
1841,1,0.215392
1842,1,0.217195
1843,1,0.099709
1844,1,0.210530
1845,1,0.217643
1846,1,0.143120
1847,1,0.220956
1848,1,0.208161
1849,1,0.081508
1850,1,0.207904
1851,1,0.214735
1852,1,0.217907
1853,1,0.092387
1854,1,0.216429
1855,1,0.089841
1856,1,0.228108
1857,1,0.221292
1858,1,0.212225
1859,1,0.211390
1860,1,0.213253
1861,1,0.087482
1862,1,0.215225
1863,1,0.224063
1864,1,0.091049
1865,1,0.211476
1866,1,0.095389
1867,1,0.211905
1868,1,0.222446
1869,1,0.208801
1870,1,0.217582
1871,1,0.211119
1872,1,0.384214
1873,1,0.092221
1874,1,0.086806
1875,1,0.212560
1876,1,0.215621
1877,1,1800.061745
1878,1,0.096590
1879,1,0.215033
1880,1,0.212795
1881,1,0.237952
1882,1,0.214271
1883,1,0.217019
1884,1,0.087155
1885,1,0.209962
1886,1,0.213094
1887,1,0.215855
1888,1,0.086084
1889,1,0.208114
1890,1,0.209985
1891,1,0.207893
1892,1,0.083870
1893,1,1.279313
1894,1,0.217205
1895,1,0.097319
1896,1,0.211803
1897,1,0.237010
1898,1,0.099160
1899,1,0.216851
1900,1,0.218741
1901,1,0.085259
1902,1,0.207517
1903,1,0.212740
1904,1,0.214600
1905,1,0.092878
1906,1,0.214852
1907,1,0.216190
1908,1,0.230474
1909,1,0.218921
1910,1,0.086562
1911,1,0.220080
1912,1,0.211070
1913,1,0.211231
1914,1,0.210114
1915,1,0.211149
1916,1,0.087758
1917,1,1.497444
1918,1,0.218498
1919,1,0.211509
1920,1,0.218430
1921,1,0.207963
1922,1,0.101178
1923,1,0.087270
1924,1,0.217561
1925,1,0.095936
1926,1,0.225490
1927,1,0.211893
1928,1,0.342225
1929,1,0.079427
1930,1,0.233016
1931,1,0.219188
1932,1,0.210701
1933,1,0.085306
1934,1,0.214198
1935,1,0.210539
1936,1,0.101587
1937,1,0.082256
1938,1,0.208428
1939,1,0.211074
1940,1,0.213917
1941,1,0.214825
1942,1,0.224485
1943,1,0.214793
1944,1,0.207619
1945,1,0.088242
1946,1,0.213370
1947,1,0.333023
1948,1,0.219816
1949,1,0.226454
1950,1,0.082310
1951,1,0.212987
1952,1,0.212403
1953,1,0.218256
1954,1,0.209465
1955,1,0.085214
1956,1,0.111629
1957,1,0.210810
1958,1,0.157734
1959,1,0.208076
1960,1,0.218378
1961,1,0.108240
1962,1,0.098105
1963,1,0.209113
1964,1,0.085178
1965,1,0.211457
1966,1,0.214783
1967,1,0.210672
1968,1,0.217452
1969,1,0.219639
1970,1,0.212489
1971,1,0.212951
1972,1,0.089470
1973,1,0.216205
1974,1,0.214640
1975,1,0.215283
1976,1,0.209083
1977,1,0.089003
1978,1,0.227737
1979,1,0.215930
1980,1,0.213644
1981,1,0.211332
1982,1,0.228169
1983,1,0.209849
1984,1,0.104329
1985,1,0.212949
1986,1,0.214119
1987,1,0.221491
1988,1,2407.460724
1989,1,0.214752
1990,1,0.211877
1991,1,0.082956
1992,1,0.217774
1993,1,0.212859
1994,1,0.225849
1995,1,0.210286
1996,1,0.156216
1997,1,0.215720
1998,1,0.217057
1999,1,0.339983
2000,1,0.216907
2001,1,0.219819
2002,1,0.215297
2003,1,0.215919
2004,1,0.227844
2005,1,0.214240
2006,1,0.098770
2007,1,0.213007
2008,1,0.084369
2009,1,0.218140
2010,1,0.210398
2011,1,0.100190
2012,1,0.085989
2013,1,0.208542
2014,1,0.211382
2015,1,0.210557
2016,1,0.213543
2017,1,0.148105
2018,1,0.089936
2019,1,0.218361
2020,1,0.086488
2021,1,0.082382
2022,1,0.211762
2023,1,0.218119
2024,1,0.215556
2025,1,0.301606
2026,1,0.086612
2027,1,0.214089
2028,1,0.212462
2029,1,0.228122
2030,1,0.215531
2031,1,0.213283
2032,1,0.212382
2033,1,0.103600
2034,1,0.096389
2035,1,0.219097
2036,1,0.209929
2037,1,0.087353
2038,1,0.211708
2039,1,0.239040
2040,1,0.092326
2041,1,0.231334
2042,1,0.093425
2043,1,0.214274
2044,1,0.223521
2045,1,0.210874
2046,1,0.216856
2047,1,0.210936
2048,1,0.218251
2049,1,0.210518
2050,1,0.220302
2051,1,0.127905
2052,1,0.222641
2053,1,0.119899
2054,1,0.082245
2055,1,0.226301
2056,1,0.082998
2057,1,0.207441
2058,1,0.211236
2059,1,0.081275
2060,1,0.209086
2061,1,0.218362
2062,1,0.217168
2063,1,0.211432
2064,1,0.086806
2065,1,0.143287
2066,1,0.215607
2067,1,0.089989
2068,1,0.079700
2069,1,0.088117
2070,1,0.372545
2071,1,0.087301
2072,1,0.096641
2073,1,0.209898
2074,1,0.077975
2075,1,0.210131
2076,1,0.231344
2077,1,0.223419
2078,1,0.209169
2079,1,0.089272
2080,1,0.210571
2081,1,0.211665
2082,1,0.213114
2083,1,0.219368
2084,1,0.213388
2085,1,0.225815
2086,1,0.219074
2087,1,0.217588
2088,1,0.085512
2089,1,0.229893
2090,1,0.223024
2091,1,0.215772
2092,1,0.216350
2093,1,0.224706
2094,1,0.222283
2095,1,0.214834
2096,1,1802.431070
2097,1,0.216195
2098,1,0.096889
2099,1,0.096654
2100,1,0.208741
2101,1,0.212725
2102,1,0.330385
2103,1,0.219064
2104,1,0.109692
2105,1,0.222498
2106,1,0.209773
2107,1,0.218097
2108,1,0.215281
2109,1,0.101109
2110,1,0.088848
2111,1,0.219109
2112,1,0.080857
2113,1,0.213360
2114,1,0.211266
2115,1,0.212374
2116,1,0.100588
2117,1,0.221003
2118,1,0.084142
2119,1,0.096451
2120,1,0.212590
2121,1,0.084439
2122,1,0.213309
2123,1,0.219409
2124,1,0.086558
2125,1,0.087452
2126,1,0.233412
2127,1,0.211060
2128,1,0.216961
2129,1,1.946015
2130,1,0.220743
2131,1,0.208123
2132,1,0.211960
2133,1,0.229139
2134,1,0.097228
2135,1,0.305173
2136,1,0.101799
2137,1,0.213582
2138,1,0.215794
2139,1,0.215223
2140,1,0.220423
2141,1,0.002585
2142,1,0.094133
2143,1,0.210496
2144,1,0.087522
2145,1,0.210232
2146,1,0.228017
2147,1,0.289252
2148,1,0.086263
2149,1,0.213793
2150,1,0.099220
2151,1,0.223957
2152,1,0.214216
2153,1,21.426078
2154,1,0.210428
2155,1,0.085615
2156,1,0.215330
2157,1,0.086002
2158,1,0.211810
2159,1,0.087719
2160,1,0.212243
2161,1,0.218342
2162,1,0.218511
2163,1,0.225950
2164,1,0.081203
2165,1,0.331428
2166,1,0.002332
2167,1,0.217271
2168,1,0.210913
2169,1,0.212959
2170,1,1800.529636
2171,1,0.222337
2172,1,0.211180
2173,1,0.215250
2174,1,0.212518
2175,1,0.002337
2176,1,0.210770
2177,1,0.095950
2178,1,0.218812
2179,1,0.217304
2180,1,0.211934
2181,1,0.218055
2182,1,0.218413
2183,1,0.218519
2184,1,0.225912
2185,1,0.213697
2186,1,0.227497
2187,1,0.216095
2188,1,0.089197
2189,1,0.211126
2190,1,0.211727
2191,1,0.083454
2192,1,0.214908
2193,1,0.211592
2194,1,0.229771
2195,1,0.216178
2196,1,0.215916
2197,1,0.211218
2198,1,0.209969
2199,1,0.307517
2200,1,0.225300
2201,1,0.088707
2202,1,0.209731
2203,1,0.381024
2204,1,0.210756
2205,1,0.083844
2206,1,0.224555
2207,1,0.082120
2208,1,0.214871
2209,1,0.212252
2210,1,0.224742
2211,1,0.211283
2212,1,0.216001
2213,1,0.226577
2214,1,0.103199
2215,1,0.230413
2216,1,0.211316
2217,1,0.212084
2218,1,0.099318
2219,1,0.083523
2220,1,1801.074789
2221,1,0.211994
2222,1,0.214189
2223,1,0.084229
2224,1,0.407861
2225,1,0.216908
2226,1,0.084865
2227,1,0.227934
2228,1,0.091037
2229,1,0.213921
2230,1,0.211692
2231,1,0.215080
2232,1,0.098937
2233,1,0.217693
2234,1,0.212946
2235,1,0.217774
2236,1,0.212657
2237,1,0.221513
2238,1,0.218908
2239,1,0.081335
2240,1,0.210995
2241,1,0.211668
2242,1,0.080936
2243,1,0.209371
2244,1,0.209582
2245,1,0.102035
2246,1,0.221363
2247,1,0.224258
2248,1,0.213391
2249,1,0.209698
2250,1,0.228674
2251,1,0.209953
2252,1,0.224044
2253,1,0.214762
2254,1,0.210852
2255,1,0.231985
2256,1,0.208725
2257,1,0.212246
2258,1,0.211227
2259,1,0.233420
2260,1,0.146905
2261,1,0.211951
2262,1,0.220364
2263,1,0.212692
2264,1,0.209243
2265,1,0.224656
2266,1,0.210996
2267,1,0.086142
2268,1,0.229620
2269,1,0.218236
2270,1,0.210460
2271,1,0.214251
2272,1,0.217030
2273,1,0.209473
2274,1,0.222058
2275,1,0.216379
2276,1,0.210809
2277,1,0.141207
2278,1,0.085877
2279,1,0.220603
2280,1,0.211433
2281,1,0.096591
2282,1,0.081663
2283,1,0.096698
2284,1,0.082972
2285,1,0.225251
2286,1,0.210745
2287,1,0.210828
2288,1,0.221151
2289,1,0.215090
2290,1,0.084595
2291,1,0.101645
2292,1,0.218813
2293,1,0.223959
2294,1,0.209017
2295,1,0.217178
2296,1,0.214388
2297,1,0.239171
2298,1,0.221988
2299,1,0.215388
2300,1,0.099696
2301,1,0.086357
2302,1,0.214586
2303,1,0.226692
2304,1,0.226010
2305,1,0.219270
2306,1,0.086005
2307,1,0.217244
2308,1,0.211121
2309,1,0.214515
2310,1,0.208629
2311,1,0.221590
2312,1,0.216279
2313,1,0.083723
2314,1,0.084989
2315,1,0.209160
2316,1,0.212593
2317,1,0.080809
2318,1,0.212438
2319,1,0.216419
2320,1,0.085246
2321,1,0.085565
2322,1,0.209327
2323,1,0.214246
2324,1,0.213117
2325,1,0.214046
2326,1,0.087035
2327,1,0.255130
2328,1,0.349881
2329,1,0.100188
2330,1,0.085495
2331,1,0.215526
2332,1,0.209375
2333,1,0.084374
2334,1,0.218084
2335,1,0.218538
2336,1,0.226322
2337,1,0.209862
2338,1,0.212506
2339,1,0.210914
2340,1,0.088243
2341,1,0.220161
2342,1,0.235280
2343,1,0.228341
2344,1,0.215559
2345,1,0.209245
2346,1,0.221040
2347,1,0.212345
2348,1,0.082381
2349,1,0.091567
2350,1,0.082394
2351,1,0.214733
2352,1,0.224718
2353,1,0.216827
2354,1,0.232640
2355,1,0.220494
2356,1,0.233830
2357,1,0.091168
2358,1,0.211166
2359,1,0.215487
2360,1,0.210579
2361,1,0.209382
2362,1,0.095802
2363,1,0.217178
2364,1,0.082067
2365,1,0.215526
2366,1,0.216528
2367,1,0.216601
2368,1,0.099095
2369,1,0.101445
2370,1,0.083986
2371,1,0.311412
2372,1,0.223213
2373,1,0.215696
2374,1,0.086751
2375,1,0.213752
2376,1,0.219117
2377,1,0.084816
2378,1,0.213594
2379,1,0.215417
2380,1,0.215059
2381,1,0.215662
2382,1,0.146365
2383,1,0.212680
2384,1,0.211759
2385,1,0.084629
2386,1,0.210588
2387,1,0.210163
2388,1,0.210438
2389,1,0.210732
2390,1,0.210844
2391,1,0.222019
2392,1,0.080866
2393,1,0.211228
2394,1,0.208009
2395,1,2396.406168
2396,1,0.084424
2397,1,0.215653
2398,1,0.216193
2399,1,0.214052
2400,1,0.210716
2401,1,0.213162
2402,1,0.208418
2403,1,0.209937
2404,1,0.234913
2405,1,0.080705
2406,1,0.098081
2407,1,0.211942
2408,1,0.215413
2409,1,0.218869
2410,1,0.210190
2411,1,0.212503
2412,1,0.212789
2413,1,0.222399
2414,1,0.079303
2415,1,0.080253
2416,1,0.223586
2417,1,0.219801
2418,1,0.214310
2419,1,0.200824
2420,1,0.300376
2421,1,0.220720
2422,1,0.087711
2423,1,0.234263
2424,1,0.210449
2425,1,0.081037
2426,1,0.215200
2427,1,0.224587
2428,1,0.376051
2429,1,0.081677
2430,1,0.217361
2431,1,0.210209
2432,1,0.212185
2433,1,0.220415
2434,1,0.225576
2435,1,0.002512
2436,1,0.002801
2437,1,0.213012
2438,1,0.229195
2439,1,0.216916
2440,1,0.214440
2441,1,0.215449
2442,1,0.212821
2443,1,0.091575
2444,1,0.089404
2445,1,0.081980
2446,1,0.086858
2447,1,0.219607
2448,1,0.081183
2449,1,0.219276
2450,1,0.213817
2451,1,0.210331
2452,1,0.219510
2453,1,0.226755
2454,1,0.212200
2455,1,0.089514
2456,1,0.208698
2457,1,0.097383
2458,1,0.211404
2459,1,0.219958
2460,1,0.224266
2461,1,19.468016
2462,1,0.213233
2463,1,0.217184
2464,1,0.082915
2465,1,0.215074
2466,1,0.221297
2467,1,0.001795
2468,1,0.107283
2469,1,0.227342
2470,1,0.210560
2471,1,0.209334
2472,1,0.214622
2473,1,0.084975
2474,1,0.089124
2475,1,0.215375
2476,1,0.078532
2477,1,0.217596
2478,1,0.210139
2479,1,0.002652
2480,1,0.145954
2481,1,0.210826
2482,1,0.082500
2483,1,0.228704
2484,1,0.323057
2485,1,0.209458
2486,1,0.112848
2487,1,0.214197
2488,1,0.084368
2489,1,0.215045
2490,1,0.216611
2491,1,0.091681
2492,1,0.214142
2493,1,0.223153
2494,1,0.214141
2495,1,0.087302
2496,1,0.211221
2497,1,0.087609
2498,1,0.096072
2499,1,0.082022
2500,1,0.212547
2501,1,0.084118
2502,1,0.219335
2503,1,0.084873
2504,1,0.226649
2505,1,0.212763
2506,1,0.213012
2507,1,0.208900
2508,1,0.222809
2509,1,0.089224
2510,1,0.209792
2511,1,0.218241
2512,1,0.299744
2513,1,0.217132
2514,1,0.214269
2515,1,0.219858
2516,1,0.208276
2517,1,0.215400
2518,1,0.227273
2519,1,0.213233
2520,1,0.219124
2521,1,0.214771
2522,1,0.081001
2523,1,0.100538
2524,1,0.217732
2525,1,0.210612
2526,1,0.214469
2527,1,0.214164
2528,1,0.092500
2529,1,0.086078
2530,1,0.222861
2531,1,0.098954
2532,1,0.210802
2533,1,0.078710
2534,1,0.213695
2535,1,0.085744
2536,1,0.213474
2537,1,0.223525
2538,1,0.212106
2539,1,0.086795
2540,1,0.213123
2541,1,0.086171
2542,1,0.095721
2543,1,0.084855
2544,1,0.213651
2545,1,0.210991
2546,1,0.221323
2547,1,0.208707
2548,1,0.211340
2549,1,1.277116
2550,1,0.211575
2551,1,0.217460
2552,1,0.214042
2553,1,0.211771
2554,1,0.216352
2555,1,0.210059
2556,1,0.230994
2557,1,0.210616
2558,1,0.207230
2559,1,0.084149
2560,1,0.212457
2561,1,0.085758
2562,1,0.211960
2563,1,0.083952
2564,1,0.078369
2565,1,0.221842
2566,1,0.213264
2567,1,0.221934
2568,1,0.208099
2569,1,0.220924
2570,1,0.326546
2571,1,0.221088
2572,1,0.226281
2573,1,0.215013
2574,1,0.085606
2575,1,0.001786
2576,1,0.084195
2577,1,0.215287
2578,1,0.218227
2579,1,0.212371
2580,1,0.220700
2581,1,0.220743
2582,1,0.217343
2583,1,0.103613
2584,1,0.214835
2585,1,0.215506
2586,1,0.468285
2587,1,0.209517
2588,1,0.211347
2589,1,0.146180
2590,1,0.091647
2591,1,0.229435
2592,1,0.082440
2593,1,0.225060
2594,1,0.081054
2595,1,0.088453
2596,1,0.001813
2597,1,0.210456
2598,1,0.211291
2599,1,0.215502
2600,1,0.220461
2601,1,0.099159
2602,1,0.214726
2603,1,0.085939
2604,1,0.211094
2605,1,0.082381
2606,1,0.215107
2607,1,0.089409
2608,1,0.224056
2609,1,0.225600
2610,1,0.210101
2611,1,0.213855
2612,1,0.216755
2613,1,0.227942
2614,1,0.098787
2615,1,0.081312
2616,1,0.212918
2617,1,0.210287
2618,1,0.227672
2619,1,0.108264
2620,1,0.220892
2621,1,0.087954
2622,1,0.212341
2623,1,0.082260
2624,1,0.090778
2625,1,0.212951
2626,1,0.090505
2627,1,0.229488
2628,1,0.093890
2629,1,0.214334
2630,1,0.085121
2631,1,0.226429
2632,1,0.215793
2633,1,0.227221
2634,1,0.091300
2635,1,1800.224249
2636,1,0.225898
2637,1,0.212142
2638,1,0.210758
2639,1,0.210540
2640,1,0.002383
2641,1,0.211203
2642,1,0.221867
2643,1,0.081511
2644,1,0.082179
2645,1,0.002407
2646,1,0.211225
2647,1,0.223620
2648,1,0.211633
2649,1,1.907305
2650,1,0.215634
2651,1,0.214069
2652,1,0.086274
2653,1,0.201102
2654,1,0.104576
2655,1,0.217341
2656,1,0.226588
2657,1,0.212830
2658,1,0.214899
2659,1,0.215629
2660,1,0.217446
2661,1,0.209329
2662,1,0.080889
2663,1,0.079289
2664,1,0.224337
2665,1,0.214406
2666,1,0.210780
2667,1,0.084336
2668,1,0.214917
2669,1,0.086096
2670,1,0.002574
2671,1,0.083032
2672,1,0.214096
2673,1,0.084269
2674,1,0.213501
2675,1,0.210938
2676,1,0.081939
2677,1,0.093699
2678,1,0.214543
2679,1,0.212752
2680,1,0.218341
2681,1,0.211358
2682,1,0.077878
2683,1,0.375337
2684,1,0.088510
2685,1,0.357402
2686,1,0.215145
2687,1,673.037412
2688,1,0.218083
2689,1,0.093003
2690,1,0.228011
2691,1,0.220390
2692,1,19.312890
2693,1,0.088091
2694,1,0.218511
2695,1,0.213741
2696,1,0.229379
2697,1,0.228425
2698,1,0.206598
2699,1,0.080770
2700,1,0.209188
2701,1,0.084086
2702,1,0.215412
2703,1,0.216034
2704,1,0.208791
2705,1,0.212044
2706,1,0.087464
2707,1,0.211712
2708,1,0.099114
2709,1,0.209887
2710,1,0.218923
2711,1,0.083175
2712,1,0.208560
2713,1,0.215403
2714,1,0.078776
2715,1,0.101718
2716,1,0.242473
2717,1,0.222989
2718,1,0.210730
2719,1,0.217929
2720,1,0.228429
2721,1,0.251001
2722,1,0.212158
2723,1,0.216962
2724,1,0.213259
2725,1,0.085518
2726,1,0.002618
2727,1,0.002507
2728,1,0.214055
2729,1,0.223874
2730,1,0.079465
2731,1,0.216065
2732,1,0.230291
2733,1,65.121839
2734,1,0.217023
2735,1,0.083756
2736,1,0.214012
2737,1,0.096353
2738,1,0.218860
2739,1,0.089199
2740,1,0.210700
2741,1,0.212110
2742,1,0.217815
2743,1,0.081298
2744,1,0.215372
2745,1,0.218896
2746,1,0.082007
2747,1,0.210348
2748,1,0.228788
2749,1,0.215139
2750,1,0.095793
2751,1,0.226127
2752,1,0.211846
2753,1,0.213946
2754,1,0.215210
2755,1,0.209206
2756,1,0.220255
2757,1,0.222310
2758,1,0.219754
2759,1,0.211261
2760,1,0.083914
2761,1,0.212800
2762,1,0.217685
2763,1,0.220269
2764,1,0.211651
2765,1,0.210888
2766,1,0.221530
2767,1,0.225973
2768,1,0.302316
2769,1,0.220265
2770,1,0.217534
2771,1,0.218976
2772,1,0.213670
2773,1,0.218791
2774,1,0.224539
2775,1,0.212996
2776,1,0.213010
2777,1,0.083365
2778,1,0.217032
2779,1,0.217136
2780,1,0.212274
2781,1,0.211450
2782,1,0.199342
2783,1,0.212609
2784,1,0.212737
2785,1,0.081984
2786,1,0.082452
2787,1,0.087744
2788,1,0.215780
2789,1,0.085647
2790,1,0.213081
2791,1,0.210280
2792,1,0.212857
2793,1,0.207735
2794,1,0.213435
2795,1,0.213260
2796,1,0.224888
2797,1,0.212637
2798,1,0.209457
2799,1,0.085141
2800,1,0.219552
2801,1,0.207035
2802,1,0.213089
2803,1,0.086901
2804,1,0.214481
2805,1,0.209765
2806,1,0.215570
2807,1,0.083153
2808,1,0.228847
2809,1,0.216551
2810,1,0.002453
2811,1,0.207032
2812,1,0.314652
2813,1,0.212819
2814,1,0.215057
2815,1,0.085356
2816,1,0.214825
2817,1,0.210760
2818,1,0.211487
2819,1,0.217271
2820,1,0.216506
2821,1,0.215995
2822,1,0.211631
2823,1,0.207075
2824,1,0.210551
2825,1,0.215212
2826,1,0.211707
2827,1,0.212792
2828,1,0.211426
2829,1,0.214327
2830,1,0.225582
2831,1,0.217605
2832,1,0.216122
2833,1,0.213553
2834,1,0.212579
2835,1,0.211248
2836,1,0.088081
2837,1,0.080139
2838,1,99.276982
2839,1,0.212233
2840,1,0.085630
2841,1,0.214571
2842,1,0.092630
2843,1,0.215892
2844,1,0.212712
2845,1,0.211739
2846,1,0.219786
2847,1,0.141891
2848,1,0.216058
2849,1,0.215604
2850,1,0.222223
2851,1,0.212881
2852,1,0.214898
2853,1,0.188523
2854,1,0.082752
2855,1,0.209937
2856,1,0.087746
2857,1,0.213991
2858,1,0.223780
2859,1,0.224243
2860,1,0.209887
2861,1,0.232726
2862,1,0.214171
2863,1,0.209281
2864,1,0.090909
2865,1,0.209481
2866,1,0.210667
2867,1,0.085798
2868,1,0.211012
2869,1,0.209684
2870,1,0.088313
2871,1,0.209091
2872,1,0.215910
2873,1,0.214934
2874,1,0.215614
