txid worth
0xf4bf794eef8cec9522e855732a7c221d4c3b901aa2b755eae77f3048ce7eb637 5000.000000
0x09e44b1294d0ca2847065b1fc2d3cc98d6d0ef7d61f1b5c7b1df4209e732f2c1 5000.000000
0x7c2b937d8ed1002f336b15af580d1551eecf2b38a969e71076895ce6da6f1d4e 5000.000000
0xf587b6120dceebff01d97f078e2a3ac3dea75f81520412c95d287d05143bdcff 5000.000000
0x81f81e5f9bc9693a6efbcef36dae5ff924d25f3bcb78e074758cc16db24e6712 4999.995000
0xda93ba1e5089cc98064b883f71561cf45bfc2f9e1f1369c5ee67b4bc6998fea6 4999.995000
0x488243f8285ffcea637768724affab6b665b65bc3615746d4f7e695617a72c59 4999.995000
0x74154c796c837e888253c787f705ec3e61e89bf05e5990daab7a5256ce0f4cdb 4999.990000
0xf696bfcd25aa91965b58e56fc63e38c7910398138614999bf46762c07a7250f5 4999.990000
0x7cf73e832c69b2572391e78c3f5282ade78c7c04fa72ad2bfb61ea42ae98c259 4954.072899
0x85f03f6643d72821aa1e32577593eab2aa7cc907c788fceb04398326cc325690 4952.987117
0xb1667315962b507c74f0d9ce85142a885c6944b1638dcc107057609308f2d024 4930.000000
0x974a8e6d6f33b2f17dd243ac2c8d5b7fe0864f3d502c3dbe17d807e742618d95 4891.000000
0xa2d9ab1ed4dee675fd89b96b93b1c11729e0b6983f0a5b919bb8ade265a595ca 4718.000000
0x25d64bb0a361352f74541e6c5f32a1a0971d98440b6f9107bd425fc6718b77bd 4700.000000
0x6d00cbd1640a3da457f11ddefcb8c136021bb6b2e2d21f833d889ccc84f071c4 4700.000000
0x031283fd13f4efd1ee6cdc358f716c65a37f6e5c77f3c8f79438d2fbbce45a56 4600.000000
0xe1964a1426e29d7c3ff17b39ff449fbb9ce38186f98dce76c313815e21c92c54 4600.000000
0x9f0d4ee5157662d257bf5c9c478dcd1c9f173201ca5a20fa06b7fcadbf1400b4 4587.000000
0x8c192650890513bbe99c6c2b2292379694048b5d742454f1de501d9b1d8b5e24 4532.000000
0xaee0831146cb954ef44cce519a137ccfcab08c09d33606a585b9078c546acc99 4502.700000
0x80c9830cb2c2340218e1413a3a83adb1245febf89f4e559bb07c133587ce6a09 4500.000000
0x0829f64c00d174fe24b8773ac7da09c33b1182c4965de7fe66d708eb777d6964 4451.000000
0x38421ff20344793ed84a211f1d94eb6284a1ed0285ec97933b00c72d25c7aa3d 4387.000000
0x7e71019a112f6e5a22ef80d4a41f9757452b60135863d7dfc4506c88052a6e09 4379.700857
0x34bd2b25d784aaf3df7113bfa191368a1040ac4f9c3b60f891687af31222026b 4358.000000
0x53a55e42dfe12b51eda8add94b07d6c33144f44c557cfdae2b072dc9ccc1dff3 4259.850905
0xaf9cb0c94edacb9ac61673b03575cf662d24cf23948c49e34f6ec6ec13ccd942 4200.000000
0x11044f85b3cbdc5fedb205ea47fb61af6524b16956f4137ed3e51b57c837d7a1 4196.380000
0xf116fa0a18b79cb6b3870bf6cdd5abaa1c96a962866b600185d4c4986549faf5 4106.000000
0x2af8d7521f37bbae73235ad4d5ba9da40d73d314688118776c9d219cfd0ff247 4000.000000
0x11e73e1d0ea04881a1be6e176b6418b39ce4ceacde2cac3d437ad237b76e5a9d 4000.000000
0xde6beb55779210dc0fdf6e294bc6336aa04a1815d5cb2462db86500a4ebc62e6 4000.000000
0xc2a695bf055cacecc0122a9597ee83be5ac23670abd4df7be9cb0f7854faf152 4000.000000
0x8fc327b56b036e0627dc1f589f610be3f10c44dda5b04df1e3ff6267c1d627b0 4000.000000
0x44bfac0bd277c416b43322effd335ae7f7b73c33a628284835c6e673b823d1a3 4000.000000
0x2fc86bb81c60e10013b66dc03e96977a9859822943391238c17cfe51b81147e4 3999.995000
0x3435c4d6f2f9c2fc945b50c50be968be5f2e3493dd41dfc45a0633f0fbd4a07b 3946.450000
0xa07d5173746b6070c11155b01f79195505d5a2af2a4abf5a7f1cdd13441fc683 3910.140000
0x84d2de0cae30e6393ed4dd77eeaf0b5563fa2489b9da664fbf2e29760fbeefb7 3900.000000
0x01e7be914e0ab1e8830330e4e31b2ddcaa334ae6a041853b0d1eb0c007b2b96d 3659.209800
0x3c8b27a8520b281c1d539ac5ff1338c344373a7d30f04ab5f811173d09cb8250 3608.000000
0x8fd0d823ecbfbaa9b1b6aa174f3b03dc58ac6c33ff26a50bbed4609ccb805e22 3590.000000
0x65c78540c57b7fe6f7e76f064974b3bbf556f9d18cdf57953bdf3c6189a02885 3553.630556
0x3797203537e8ee2947252dc5c51c6939793fedf9d784d3e4ce685fe80fe0d776 3529.430000
0xe395445477bd0d9b6d1d6ef8159682be24dff12e25c90962e86c7fddfe4da865 3518.991225
0x979b49cdf7b7e9d7b5ecb81adda6e8838b2ca7984c9c0fa570b2b7db63f8cde1 3503.000000
0x44f6066f699321c5bf3e93c677e4c65e84eed750e738b845d57ed91f7cd8a5b2 3497.959990
0x68058e0bfd9ec8f385e6f7d45a3c46360ab2cf1746c60c6aecf9d5d72426da25 3451.381969
0x68058e0bfd9ec8f385e6f7d45a3c46360ab2cf1746c60c6aecf9d5d72426da25 3451.381969
0x68058e0bfd9ec8f385e6f7d45a3c46360ab2cf1746c60c6aecf9d5d72426da25 3451.381969
0x68ea099397b67a61dbba893cb7e836bd49cd5a6f769c8bc760740f09d700ae18 3433.610000
0xa889f3fe42dc871d684b7256b8836846afdc9fccc05f802f389e3795b1cce14d 3368.000000
0xc97dfbdc1c2615a14d6bfc0ef6e9cc86407a5b083f15a37227c7ff2b3275b9e6 3356.990000
0x41b151b9c6618b4519fc56f713e9498cbdf06d7c4b850c980ee74531dbf37120 3213.000000
0x63857c56d3d84c80c3b29f633b8220eabf81aa1591fb9072e91075d5cd04b9d1 3088.867000
0xa927a4d2630ea1045311c3719ecf6b6c4c69885b9a32995eba6d35597ae3df40 3010.435119
0x29f970c649bd3664970106fcb3e115cbae0c466976bffb210290afaa39e6144e 3001.009930
0x6e90f8ba68d21e6c1cd9232609317ac47c2e74f6d8dd68f691d0395a67746c80 3000.000000
0xde29e147665ea1f142136a147983a27e8ad52893a40f0e818c0e80de06aea467 3000.000000
0x92378973330cf77de3bc1a3335c9d5804ebc8a4be4107c83e85d4d45580972f1 3000.000000
0xbe665e1f110e79c6fe863ad7d559fe2b110aabbb5bf49d4f986ded70eaa5a5af 3000.000000
0xfcfac3b2f3c93e343b43f3e71e37287d74fb41b35cd48e4b6e4f377effd52d68 3000.000000
0xb46c4202b938c3ec6b2b248bc559769cc84078bf0c0046ab652fc3132cea782d 3000.000000
0x908d22d7479b332e97c992a63121aa4b315483965fe441c9d4013b06527d9986 3000.000000
0x7c0a10248f83cf9f5384e7133b3a51f3d66e516d504dbe7862cc3602748ad4ee 3000.000000
0x785674a923a08718e18bfcea52040f659831155d2aeae10f9b1e56e8fc465b7a 3000.000000
0xc2e1a66e180a327aca66b6710a75a2a630c266bb49b2678763732feb7facdb13 3000.000000
0x0c5770e7d2d15013c7d980504458eb93a893762ddfbd22aacd71a3657dccc317 2999.990000
0x8064e219ae76cc47d96b218a3a5d0714a380477e5ed365611db715ef458dca6f 2999.990000
0x8d1f05eabbf5537fc4ac953e8bfffba345817025c1cfa3245a5ce330c5a19b66 2999.950000
0x30470dae8f0fdf0d9d2475b119d10c18fcd81647a0ce01f203d231f6fb15af70 2998.970000
0x9e212000e9c5971291da5157bc760412870bc9d003f208d4ae1d1c057be63a47 2985.000000
0x7eb6881acda90c311355c797b8c45dda69a06a257b21439cb69831ef3aeaf1de 2970.000000
0xe344873546193e795e097331eb585a1e2601f68c6d1965b974986dee68baa26a 2903.858672
0xa6662399965a8deada897e6d827d515d61a00ca52a2c56a1e9c0e85a6dc57792 2900.000000
0xa2dd5444106523f20a5209e7126ae3785d84da4c5e6f7eff8e2a1cdb96f03305 2897.990000
0x50a95d13baac5c6f255f222102f42c5882e3c62fb9aea872c322a91c22e43753 2874.793475
0x49a4161da349cbd7b254bd3d253e191b1f7aaf46c0ea6419c1bbb7696c249273 2849.944758
0xea6d7ec28f4c02cf422c0c089fd5e17aad05a5db41812dda4308ac515e3dec5c 2795.995843
0x67ceb6f50fd49e09f784c8f6b741cc4e29596dd4b08b69160388631038943ee9 2755.000000
0x359273a424299ba20a3479db89e010cbbf564a548381711e68c6cb7b0acb7730 2750.000000
0xffd1d52bf7fbb46ccfe4eca97658e2982955ba268d2350456f4f35cc9fb937b8 2749.990000
0x5b762dda0eb798d0971144214e3a0740b77caaf39fd1423760a9fa984594d9d2 2749.990000
0x55a8e28edf3a331a4cdcf67a8b48c6db8d0f06552533b320b1be747e3692054e 2731.210000
0x34f14bc7e3b9c2980e65379c9bdb52cf243e4f0a34a9af76645e1fbaed31fc0c 2700.475000
0xcab0a679377c50fdae195036c10b7f900c985c66495f173ac40a4d8d373e5780 2699.990000
0x4a982e649a7f922c7795e7d962f3a988f3c90d38e5861f23861a650d7704e73d 2698.000000
0x87569ae78f38869a929fa44a54a3be698ec2d934deeab6efd855d04ebc4a0e3b 2661.386176
0xfb44a04b459324682e4a0052b302635895ef679ac0465718f04cb702ff281b38 2660.600000
0x8fb67c5f2f7c283045a82c48833a53116cfc32d90d9e37f7442ad4bdf18f0252 2653.485100
0xf3fc6dca0b0c765d7d355560cef6ba4871a56f2a6cc2b52da113aa035da62c9a 2616.905727
0x458e43653ce6b49a9b26d822616d7de643a33674667ceb91ec1b08b1e209f52a 2600.000000
0x0d58736e7a395066c033f94e6cf93d113ac80550a2586075cafcf2d7ba19e4a4 2599.990000
0x2042bbdf886d4cad4b9366ed341b3716aff925fe85d7c54b1e96ee6a73fcf4c7 2588.947576
0x69bc7624952f836dbbf673857f94ca2cd0f4f63beed2190202ebfed70f54ed33 2528.346100
0x379b8bbf76d7d7e1a69f4c9b7c2fd782149ec00ea2d56b8d960a3ee894374d71 2515.950000
0x66b122bfc54f22de429add1d97246800908614bef20f08bfd4f986f427b36698 2503.899801
0xe25ced1fbd1b7fc49946a13150a0b42d8a068ac13d248ea28deb74545442166e 2500.000000
0x8017a20b5341288ea20dc1534cd80cc0531ed281a1a5a88d768f4143c2d580f9 2500.000000
0x7ce19f930d115a81c0b7b86c8a5ba802851bded5db3d09290ae5837645e95071 2500.000000
0x5221ad4c227f65a6ea30224a5fbd6b6ff44a1a9c5f3229739939fa79347264fc 2500.000000
0xe49bd619fad67707f3715f30fb276b29cd1e6ba1bd7d61efff76db9cd48693f6 2500.000000
0xc4edf5e3ec41d7d9e57d8970b1c6c55794504a8db4219ff1ade322312ec4cc43 2499.995000
0xa0c2325a8198186db7f67bf4bd068d2dd637322315a58d94be5fa275e7a36114 2499.990000
0xf3842761413cf328d1e786b262e7765a19d400c8fceaf322b46ee1bbe1ff0995 2495.162000
0xfbceaa43f06996ec172e1b48f4918653e55391ea920c8bec56642a4a00605137 2400.000000
0xb2452506fbcd2d5dcc1c348563176a6431a2bab9159a20acee7c511ce2ff8555 2400.000000
0xf9d254ce4d7f8a96829ef7276bbf5a262d1a219f66ff604cf1998d2207fdda0c 2373.383044
0x6cdc7a31b4f34b0dda8222fd38a2cfaf626b8b0921c470e8d2081497709869c3 2342.471661
0xc12e9e71bbc9d12234983fb903e1bb0f23ea5af8efcb8564c11b043f9fb1c34d 2325.990000
0xc12e9e71bbc9d12234983fb903e1bb0f23ea5af8efcb8564c11b043f9fb1c34d 2325.990000
0x08153d5b3117f5d0f02b4a54f987affd05cd5e6aa6cf3f7c4462f49c4a65d03f 2303.864360
0x0aee76e2c5b89cf98ff6fa668e9603978c93e94514b163568edbf10174f875e7 2300.000000
0x82f78b0b5a6b0b16da9db6807616845b473a80a460f92eec6defbe8263530a0f 2299.995000
0x32b2ba16ace005c6fe94e050ccfe7f01bc305ae6b3f660e1969abe8d00144add 2266.000000
0x0e670ec010ce868ab1c16fe1a45cc6f562a174a106bef40d435ccf72fcbca73a 2260.440000
0xa38a71fe1a0a675d746e3513dcca158311d5017b0875774e1fabbbed6baf0e6d 2253.159725
0x69071d5b700abf89e25d665a1d73a22248da8655fe2a77a0aca1f2cff5c8ddd3 2252.980423
0x5c4104fdc3b12b35743e71dfb50a244c23a114d2a16971c054f5d4ed4cad3856 2231.000000
0xb7747766d1e1a2335d1206a6b3e4fbc3ba1b0a942211bc42ec85eafddc5e0232 2210.000000
0xa0a4216948f0e26fe84212c14e27880cbb58f022b7b483a3ae9390bb3cca9f6c 2200.000000
0xaba30d877c93cf444b1f93f4378a8f7253b0198d993c97811d042e20d1765dae 2200.000000
0x4bdd34ab516758c0741867b3174b7843ad963fc149bfb5f5d49d900bc75274b6 2200.000000
0x24cd103054647c1c74ddd01620a42aa330306d889756d0ae0de30cd6a12fb56d 2200.000000
0x873151273cdac971bbaac9636c2077d3d665ea5855606af382bea64749d1d3f5 2199.990000
0xd37debba030094ff3e8fcf4e4cc2e0fb59dc0dd79efdc5bc9dc658c4eae247d7 2195.000000
0x482cad8d695df7bae78178e7d859d378c9e3d22aec25230e9e5f8fdeb9c193af 2166.161400
0xbb7d1a6912bce726a3e855dfaa2687a4371753323d7afb993797c25c2d85f480 2156.224300
0xa94f5affae5ab7f6e0ec9c5fe5a276907d32d6831013b78105eb33c33d62a483 2140.000000
0x0ef479dddc5babf2b76527034f74e37f77928aa15105b6f783889e21aa9b2165 2107.868100
0xfad228543f5ed563c03be1fef63a1a47b4e0dd8ec3c6628c83a3bda55e2ae9c2 2100.000000
0xae88aacc266b43bfa4d0f271a8044c966b939bb790b144161ae34fad9ef06005 2095.360841
0x09f8eca66fc49bda8bdb17d781d7ce16aa69253d904a84326e35d72f0af6fc4a 2086.000000
0xbdbcaf7ce2f060bdf0c36e78ad71106ee88d9be3115c3d88b8f6a5e2370018eb 2074.457700
0xbf5620087ba460c57950bf6bc2e6ac3bc1f2d100bc914dbb8fceaa79ca61dc30 2051.810000
0xda97fb8fe09430c7b74bd705d9666f32c77707488eec34f7be6f7696d9d44d7e 2050.000000
0xf52a33482f907337abcb4f39ee6b678067d7156aa7dcbaa6224fcf927a1ba5ee 2041.000000
0xa09ca9549fd4ebb97ea83ab17ced71ee9f0a5728d93596206a3a1cf5c99cef6d 2022.000000
0x1242cd2b6642ddee5465e670a92da2e3c54d6e68981e534411ee3d7bc149d79f 2017.091910
0x4ff3f92bc73dc1807a900fe72c7541f1dc06471ea0ec26b8fda9e6468be5a579 2003.838717
0x40fee0196e623ba9ee38a62ce04cb44b0a2b89be349d7ad6ee968e8ab474fbae 2000.200000
0xb57985d99e663a4cc7be6026eb74a03a7adb596f72516422b53d494241c4306a 2000.000000
0xd71da03f52de4da7aaa2e36f663ea06c78f1de6f5ee4b2ad98a5688e780c2e31 2000.000000
0xc0b160c4092494be28f5c5481818b29c05027ce35e032e558fbfcb5d15ed7e40 2000.000000
0x3be10470b97ca4c66363cb794d56d00270f5a5be62369ef1ae9849fa732f4626 2000.000000
0xcf96f5a1acac117473a3a3745e2e4a4dcbd0eaf446acd945ae9b203885841c33 2000.000000
0xfa12b1fa254de1d8439324ff323b4a06d7f2f6b009d1053fcd91f8df71c8e49e 2000.000000
0x0c4f81267ed4ac3a6c35d32826c68e6bd22a5df146bf02fd535f6bd2e1ab8408 2000.000000
0x27e8a0ca93cd03843c3f5f7e1cb7cec0ff0a0645192b355c7dc9868d905af8a0 2000.000000
0xb06fac2c37ea75ff5db13c570f0ed5c0873942068477239b5eaf59fee0565896 2000.000000
0xcffa334f50878d0cb40045ca3933382db625c8311be8280d90d2b487e9a04622 2000.000000
0x59af818f5a64a9487fc704284697f89ab668ddd053fc0ddaa1b67cf9584929af 2000.000000
0x898adbff95a699efb64a3290f0e33bdace7736d0c152b2fe97009083d395eacb 2000.000000
0xe1ac40d7265d221ca0c8be80e9d72e3c56fc4082ff3bb807f1af077f10863c28 2000.000000
0x87598e5b356bcdc81ed5c2faa9068782fce782cdab08c2e8d78c9f7e9f4e7e11 2000.000000
0x9171d2d3b144efe000066efbe6f95d048aecfe55938ad6da9daf6b95d086bdac 2000.000000
0x6bd0853850fc81501dae63b098c28110de0bc702ecd7b2981ed29622bb917266 2000.000000
0x4f024336557cda9b1702d519f0c3e1200727e6ece2bc72716eef7e9767d17ff9 2000.000000
0x4511aeb070ee4e9d07adb0f12aa66033f06f8f9dc87cf2f968ce4ad2b7b06968 2000.000000
0x56c7c6c2f504d5a4fa3700f3e29b448e96c2dcf06ac52fa7d11d3a7df68a3f8e 2000.000000
0xe10029f94a5e040d126acddd59191194c72c8ccbd76058584491f3785329a9ba 2000.000000
0xf00b465b61f65256057e47a20f9d5cef8469dc4e89ebce5a66e37facc4899615 2000.000000
0xc124340d38251cafd53ed89483cc2c5ea2efebedf8bad458c3632a8c3e90b18b 2000.000000
0xc138fbc5cad9aefaf2ae674c0a2c1691a21e3d97c57d552105a8f2b52751b219 1999.995000
0xbae3c39c54e0f13c9b7c75976bf44a88bfda9d6d6b81181f30190dfbcef60dd7 1999.995000
0xde9706dae20ef541fb9bc00003c1f0ed27cbc4b545bf984feaa3ee2b880b7660 1999.993000
0x8d4205fd6fd74a19bd483b16b7b2e638df0acc6a2342561317f1be219f5c99eb 1999.990000
0x1e053a12cbd6042c1c75ecf2a4a7b16da41a7c9b7110d46ca9612a8c4641ae2f 1999.990000
0x01a47827686e39fc12e13dad94bef46b86544de7371d68e707527c3223b0bfcd 1999.990000
0x6322505cd5d99b31416effc45f32c3c5ba83630602575658727ff2b4b01ee677 1999.990000
0xe90f0da0cfe3b1b53365e7dd6becd1923a0bc833b7932dcb8dadfded4bd402e3 1999.990000
0xac9ae06a7f6444993b690f0ab569a0aff84742794615419cfc35bdd71abbe2ae 1999.990000
0xef1b16c78f2f189e4cc782fc8cd5f0cecac7158ad088fd3162a30f1a1157977f 1999.990000
0x5d0b2474c177bc1b7b347cbf21935c6e6fdf7a115e936b9772a106ecb6f1265d 1999.990000
0x84a15494ceb268670f919c16030044c29c2763b6a77f65b0dc057c66e7687f8f 1999.990000
0x2b5f3db9df52f14d8c8c0d8d5064d45c064aff01e5dd8bd75658de9e196f9583 1999.000000
0x5409434e956f7bc2fc20c291cd4c21755a992cbe368845c2d7649a2d9ac1ad7b 1998.934241
0x33406b208050380b229fdc814b74c3ea3551da4546642ff9f387261d2b9e512b 1995.000000
0xd2958f62b523a2f844ab54d9dd8c6b2f995aa2d7f98012bf47a85a944a3ddaf2 1993.000000
0x8294d8d666968dcd3f42349fc2b48f3c85660da191a721bc02ac87c7d1c7c28f 1960.000000
0x0f3257696a7287c97528a0c834bb1ffc4032fcc9bd0d1f45de1f189047d45b46 1958.000000
0x0f3257696a7287c97528a0c834bb1ffc4032fcc9bd0d1f45de1f189047d45b46 1958.000000
0xdf472f0929fd621247a1ddfac549107ed7ddc127ddb89617da95c38ccb905da1 1911.820000
0x418522400bc6494b6142c86a7e35788eade374b1cac84207a61410310d3d8e3e 1909.663435
0x21c801ec1448ef00efb3c9282c0959776b0f7ab15895aac8181991c7a1728ddc 1909.029640
0xe05f933ddd09f7eecbfb52560f74c5e936d0f8f88c91ab5a80555d7e36fd3238 1900.000000
0x21cc84c469ab94224e71291735f9b9631147adbb5735d4d33b7eb828282d3ec6 1899.995000
0xf09a97234ab1880581800840dc96c7db09cf8109bfd6c8db7e92436cff44de7e 1899.990000
0xfbb68402059afc401105d0be3abea2cf2fd8951ba14ba939debf59724acf2c10 1897.000000
0x1063c6f4721aa75410a9b50d94fd3c0f9bd425221348d8e8bc80130baa5d2248 1888.900000
0x7a95b4265cee8f13954a2c9d75eb72991771a4ea3acd5790943d0e0c67e2ae68 1884.320000
0x9eeec325c2b5fbbc6154257a883a34853c992ff377de6ebe6010b949ce78a24b 1850.000000
0xb5231fc4aba9d3adcee499a338b831aaf84df53481db9b1a3a5416562f774adb 1830.000000
0x48c4af0acdc790607f8542b0a0ed117a93bc7f8acb2417985310f2c5bd7179f9 1817.000000
0x0a9e4e71096819bda58a17de41ff13d2a15e49cdeff9ba0fcd913106060b34c4 1816.894210
0x4668c5f1cc04f337d9e8201f89baace850e3ee9a147f1d8bca858603ffee012f 1799.990000
0x3aab572f90d7e34ac3004d483815c3c0b457fbb304e59c5e69a20afc281d2b10 1799.990000
0xaf1d790bdc4541d15d6e7803c248f744b51f5799979468b6d582b2279e74fd76 1790.000000
0x69d455cb6d370d847793df85004fec226112ae0c6e79189beabf595f01036c72 1788.259000
0x456a39056059a0dbe06f937a6f4b9878a68eb5c9ad288a72ac54d07faa264be9 1775.990000
0xf801332dc21594b9f429c9b485d4c873f8750b5ee4290f453d396b62f4a28be3 1773.093018
0xcc71d228901984b559ec574a1fa8f69f98b348571e219a793ad83e5b97e94214 1771.096101
0xd4b99bdd9c00f3b6b08dcd6227f4a364cffd30d40fb1a6b4e5378dda328290a7 1752.769372
0xe476159b608838a32d949c5ff0bbf591832748a3565eddcc6fb82bbbd1600e00 1734.995000
0xa479acab95b73fef7c3b2b4661f6a1509f926ac2ef67d50c6ad7a1ec7c6ad935 1733.983880
0xe2926a265629da19f868834993d0b30ff0392ee51b2945f6e5957dbea33a01a3 1722.000000
0xa3fa479b9488b54531d57a7cf77261b2f96b5525974e7486ebbea8bf9f2827d3 1694.000000
0x1089937f3b0f97c56660351c28d4df499be04ff8a927a510bfee70d0321630c8 1692.568352
0xec2f6b214f782db9220f9261cd5d884ceec2b1b8401ccaab97ca1cbd31ea7a49 1685.788336
0xca3e503e9526762ce56c1cd9e5c5313d7b30a000f6a2f18bf69e9788d515fd53 1663.000000
0xbc8d20497d2e8032366dcd87931201a0ad66f51bcf763a89cd14d3758781b73c 1650.621183
0x490f839a8e35baab38884741486c858b1c241168960b5973b4eaad1afb4b965d 1626.350000
0x2f6d547923e1975cf884ce6bd4d8e20f31db3fc0a4a4078f9f39ff976a151c71 1615.000000
0x88d895b01c4d98b193113747fa65a556ca4cdd4090b56f2bfda5b7b60d7fdf65 1612.760000
0x6b8283287ef4aa9afdaa680b13a83eb7b67fa0fe53a99e0c09cf18737258d6c7 1611.995000
0x227f471b3d7b3f1f7ef4e2d3d01cd47b27ef3100900defb2098a0a85aa8fdb98 1609.000000
0x3ee7371f868b701a98c22f84fbae5117c8f53bd18c7ba2c7d9f54b2178d3348d 1606.575200
0xb496e29f781120efabe85d1844ed3257a940ed8f74c844e03cdbaee4df0359ba 1599.990000
0x898f5e91969f54160d19eef8f19aef028a80279c70d49db1f26a72f89fa5052c 1598.495000
0xf199b8bd00312c493a215797c23eeb3fd473180b66b33e13a61dcf247d45b7d7 1598.000000
0xb85345d1bf004f91bed9cafb72d0535a385e031b29f5ff9eae99cb38a95bb252 1591.320000
0xe66ac058fb4308a66a64f97b78e2a62137986938fe84313f92fc915d829b57cb 1577.244844
0xc5ab3117649411880248983548849bfd9e307e59a1c8a1b694d5e929a653f48f 1576.000000
0x72486ca0fac1f062183d1e564210024d4f8bdc27b47b566d742d853989a6ea67 1575.000000
0x1b9efa5a0a82f871b0e937ce108a31f3f368512a41a9876c4b3a56885f012928 1574.210000
0x065b40d5255d6349e011c1f39f4aa13f624a7f6a2bb54df4e4d843694f536bcb 1573.200000
0x2f5a227fe1ee62dd41a1fb1f17cce9e766724d786e4c75a3a30ce3e0a91fc0b2 1554.830000
0x9d4486793ace27ac7558940bf722845461c399774f8ea8cbbffc012e77436529 1534.876641
0xce39120acb34d859dd637e89471767a5f7b8381fd9f4ac592b27907eb919d4f3 1534.870741
0x59d1b3b26a069681b84ba5db04cf82f6b72462d4e1ba8d8446d74b0e8e6c1bc8 1518.990000
0xc658a6053ea964cc3259433f7071db5297694e941632aecc83c37e287c26f18a 1515.000000
0x3c96ee1bfc46944ca44663dfc0ba834f64b5b46e01ff92cc9af71686c6cb3e3d 1515.000000
0xf13ce2214b0d9a5e0d12625415ee88049735718738d52ab7b6c16b77d116541a 1512.765900
0x3dcb69fc8148f2d6a14e1a7e7d1c46de77ee25a8605d9f7ae3bd4a095dbb9e17 1502.713524
0x1c8f10269197c83faa6fc11de5a3797b2d13b863aef1a0d1ccd629ba6ffa8052 1501.250847
0xef4663ecaf89f347ac20a0a2b306b03dfdd2447ec0844c42816f78ca711b832d 1501.250847
0xecbaf8d9abb796f795d6cda9a49e26f7e8b1af5d3b186423393c752e7b049acd 1501.000000
0xe061d99e1e3ce6df21b313b4c1d8b0a47383baa6a5f6f1e380f7d7be1662edf8 1500.273320
0x0573e80cf1c2ac28cb0518feb074fe6ae111d280d4306736f939b34eae97ba56 1500.000000
0x922f12142fb4f7413e1bb9fa7c7bd7a316676ffc112468aca727d0541aa293a4 1500.000000
0x66707a939c59fd84806b5de99aaec6cc7829234c2524506414f7c69c46cd98a9 1500.000000
0x5bab903541a1ebf6816d27905f7291edb65b287ff68dec8280641cd4ceff21de 1500.000000
0x5bab903541a1ebf6816d27905f7291edb65b287ff68dec8280641cd4ceff21de 1500.000000
0x2d2b2ea7c6bd6599a828dc57bab2f359e28d4f2d9d15a7201056903228559ab8 1500.000000
0x049b836eada9c58a09f3c78d9726dc717df8ab75fd734c3f0b4cb294907f4bae 1500.000000
0xd670cf3201585715bd707af25a5bac7d5e8908c98c601021c80768be0788b112 1500.000000
0x52dfc06aa02d6ecf13bc5af13dbe8d27d7ffab2f67ea826375c31b518d4d58d8 1500.000000
0x27e55b13ebc3011c97e731a7cc5f0d78a7667d2386e7375981581efa040f3c9c 1500.000000
0xc663f1483e14111470ab30eaabf31e7483fd94b2686adfec7050e3217b6b410d 1500.000000
0xdc33390d2499688add185f49c776cb275f63a58ab8959ab250489cb60fe0546f 1500.000000
0xf42ddeaee0b9e951ce31a72cccf110b8c315931944d72e4ecf744bc994b9ad57 1500.000000
0x7bc3c9b6bcfe7808bcd97bf34d104c7a8a1ef6e2fee1892bd23677446d30bc8e 1500.000000
0x2f00ffd88195f09a081ea9a108e94827bf51a432d5e2f446df5629492a89d620 1500.000000
0x903a50373ff73cb6b44795f428131babe4f37be46d77ee23c2d638af92cdfae5 1500.000000
0xffbd628aa2c7fdefdea3338a9518584206889126be8c7d8365b28d970b4f4535 1499.997390
0xf0a3ce282dd9c21597182a854b3dfc6ad2565c69878a74b7273bce8d6cf052db 1499.995000
0x0387d1646ad9fe3ed8cea70a9f46ab32c0555cd5d1b619adf6ed27bee4fc9ae9 1499.990000
0x8dcfda9b979819a605c5c4ef70ce7f0570aa61dd92ac61f8919511cea40fd788 1499.990000
0x1155b9dc9cb3c611ba2ae1102f2cf6ca7fe3ef4c20ad585e31eb50764ec86716 1499.990000
0x217c0da125a08e6dd91bc10ac2d9169df0be10768333cdddcdbd71edb427b1a8 1499.990000
0x5d5b3e49d43707d3c40fd471e83348ee86fdf1ae402bb40fa929989a346b5669 1499.990000
0x355d93452cae632cb67a027c0f58feda3db043b76c7206d23aac2b9bd9231ed5 1499.990000
0x7f6792f605120824c27765c766b3247712a4a1b5d2f488da4ef32a14e72a8696 1498.463464
0xf9570bf9fc15f07df1427043ac84df4fca41f368b2a2292ceb7619195366ccc1 1498.000000
0x7aeff3bb5cdad748b9e96aff322568d58300c26ed4c51a03140992927b34bf69 1493.000000
0xaefdf9281dec2ed72a4a490fa224c600405c240f17300739f6497d829672917a 1493.000000
0x2f7ff852640b63180df15dcbe8963f8a1395e1bb84ec81a45eaeac1a04e36731 1486.000000
0x273ed4a43858739b7b4ff351fe3434167bfdba3ca3c107ce7d1709f4c1df8dcf 1480.000000
0x642d537c67655c28d3387794a6ca34f7da27736cb4b5ac2602d287f7507f4eab 1476.600000
0xffb6d7743d48c794cfb09265c797bfa24c30ddd5e7135079253056f64c088830 1476.000000
0xc9b82580fe2317fd916a37d12a75ff615bb0c17086060e28cad374387ba6e86e 1475.000000
0xd7dbe775e0852d3707f923619f37887605f5eb8320fc523237656ddff615d27c 1474.990000
