Contract ID, Instructions, Jumps, Unprocessed Jumps, UJ/I, UJ/J,698.2957566,28.87653374,4.67446319,0.006866071,0.142822481
0x3e35d902546b6c53b0522b2ebf55b4c5f235b664,265,12,2,0.007547,0.166667,,,,,
0x436bfe4380f2ce5535345e430d1d24849ac0d069,510,21,4,0.007843,0.190476,,,,,
0xa62d6d2334dc9fc764747a3f0553c356a3130db4,265,12,2,0.007547,0.166667,,,,,
0x59f2146c2fabf7e65c085ea6a2c32739d595176c,19,1,0,0,0,,,,,
0xc6201702b32e5697ced288637657413abfcdf441,688,28,5,0.007267,0.178571,,,,,
0x7c4e08b60712ff36090ec41f4338f10c768b1821,265,12,2,0.007547,0.166667,,,,,
0xfa1dfbaaa69392c2206acf6e8cc748e73f1cba25,2033,86,15,0.007378,0.174419,,,,,
0x1372801c2e5b2d069b3bab12dcc4a244cfc0922e,1313,47,7,0.005331,0.148936,,,,,
0x3a5fb330b5fb3a8e87d6a31c980ceed94b985e6f,265,12,2,0.007547,0.166667,,,,,
0x971939a77b0a40aa68f126722688f0e7931621ba,3925,103,14,0.003567,0.135922,,,,,
0x2eb7417711a49c53095404af627395a932737cd3,761,29,3,0.003942,0.103448,,,,,
0x6f26357ab83b9ca5d8d9b88ed2de6f0564e02a4e,265,12,2,0.007547,0.166667,,,,,
0xaa0c15204ffe1f343966c808e11736d313b5bf45,2375,71,10,0.004211,0.140845,,,,,
0xc50a36b85b6b9e19e4094e4aa503f57c5d382193,19,1,0,0,0,,,,,
0xa2535aa323c35c4631c601fa4db03db3c03bb40f,510,21,4,0.007843,0.190476,,,,,
0xbcb54a67691252e384885aef6c15eecf552b48e0,168,3,1,0.005952,0.333333,,,,,
0xc9f720aac2001dd74c8545165921775b0bd6db24,510,21,4,0.007843,0.190476,,,,,
0x91aaf9dddf7a414cf801acf17d74403736af2cea,510,21,4,0.007843,0.190476,,,,,
0x534398c13c092b59efef954f36775e0f866c9407,265,12,2,0.007547,0.166667,,,,,
0x6f6abe58386e9351ec83e59a5a8fe2e63122fe4e,291,22,9,0.030928,0.409091,,,,,
0xfa4de46cf10ece394b4b83e364ef1a93005b3c12,6,1,0,0,0,,,,,
0xdb37883b493b1ecebdeab0287c44abcdb176398e,727,34,8,0.011004,0.235294,,,,,
0x37ec16697646cd002ef6ef286c4cdad2bcd12ac2,19,1,0,0,0,,,,,
0x984b461d9131ba275a251a20b781d02a089d164e,265,12,2,0.007547,0.166667,,,,,
0x5668b3ad074ab055eb0bd93946602a2285ef36fa,2375,71,10,0.004211,0.140845,,,,,
0x7f78905b5c15ae6496913e091ffa39669804c757,130,6,2,0.015385,0.333333,,,,,
0xb1ddda353cf6dd80542913415a6da9d41cd95bd5,217,10,2,0.009217,0.2,,,,,
0x2394876e9221d9e10e92e7ad8c55e18ff29755a7,3074,81,9,0.002928,0.111111,,,,,
0xf0f87c69fc57123db34d0326ad4bea05c1a19902,19,1,0,0,0,,,,,
0x54ce298f566911a442ec3764db42e3fcca517f3f,5836,102,1,0.000171,0.009804,,,,,
0x667429012ac34e03ba0889fd794d31dd92b53465,788,32,9,0.011421,0.28125,,,,,
0xa0417c76cfb6601a3ddcb2abb5a3425f6441640d,265,12,2,0.007547,0.166667,,,,,
0x8746bbc45985242f8dc38b41aa5d1048b6a0d950,265,12,2,0.007547,0.166667,,,,,
0xf89e51af81749aeb488c6bc012d9f3e4e5dc9807,251,10,2,0.007968,0.2,,,,,
0x084b0ebecaa4bef2f0a1593bc9f27bd944da19b4,265,12,2,0.007547,0.166667,,,,,
0x8a76fd454cfec4f194ff3566a05676218e9b974b,19,1,0,0,0,,,,,
0x5eff63405b231f706817d16e1268468b72ed5296,319,10,2,0.00627,0.2,,,,,
0x89cedd4a7e830ad3a33b161487c4501b24dbb159,510,21,4,0.007843,0.190476,,,,,
0x2ebf0ae474de8005194248087095267bb286090a,1313,47,7,0.005331,0.148936,,,,,
0xacbb94a83db456ae151adbc9bd678399870de555,265,12,2,0.007547,0.166667,,,,,
0x53d6c707246fa270ed814edbfb2bac7f184afd29,19,1,0,0,0,,,,,
0xd1207a3dd0c0de8caee0ae2639b6a79963c8e5a6,2033,86,15,0.007378,0.174419,,,,,
0x45307befbcad615190a03578bda87c32cfa0114e,19,1,0,0,0,,,,,
0x7e912c4b79ea9fbe5ab5c014f1ddfd7e497dd0ae,265,12,2,0.007547,0.166667,,,,,
0x1ae8de76110a311d503342221745c9082e0e3541,27,1,0,0,0,,,,,
0xbaa75f525d05ba58f6747e5f6e88173d1980ba94,1415,56,8,0.005654,0.142857,,,,,
0xa3efdc1d823b8049d7d13548bf4288d74efd2a0a,5974,102,1,0.000167,0.009804,,,,,
0x64f4cf15c6edfebcb9d008ccdb077dfcbdc0a986,510,21,4,0.007843,0.190476,,,,,
0xd358dc77a707242aa8d3c7fda036afe6a5d969b4,265,12,2,0.007547,0.166667,,,,,
0xce42e93e3378719760354b04d0a707d126946048,130,6,2,0.015385,0.333333,,,,,
0x9e8eea523fa7bd4a04fcd1eba4011eeb52b8c06b,265,12,2,0.007547,0.166667,,,,,
0x762831a4b10ccd2b1a642c8facc45ac4bf62889e,19,1,0,0,0,,,,,
0x4e9eef15bafeb50b095fbf8f0ba9be16f5c5d0a4,19,1,0,0,0,,,,,
0x5f83983f518c815ab148f92f9d624523b97ca37e,265,12,2,0.007547,0.166667,,,,,
0xd8502d8332fc5b6f77e65e4f4051c0d6ca8ac48e,265,12,2,0.007547,0.166667,,,,,
0xb0806c4b4cd77d3e5cad3e3ea922a32b4dc9061a,265,12,2,0.007547,0.166667,,,,,
0x114500df978bdc9fed57caee868bbb8792cb54e3,265,12,2,0.007547,0.166667,,,,,
0xad521207a16165e3c2b425022ca30a15ab3de397,3723,120,14,0.00376,0.116667,,,,,
0x18872deb3d5ffda4f7df3fa39803f1fe2e247919,265,12,2,0.007547,0.166667,,,,,
0xfdcdc95465f30888a46d69c5d26bcd069044c238,265,12,2,0.007547,0.166667,,,,,
0xb94c4cae9bf479b34268c0af42cf8c3ea70b148c,265,12,2,0.007547,0.166667,,,,,
0xde95ea460524dd0de765215848945d309b932243,2393,125,23,0.009611,0.184,,,,,
0x4805c80aa3843da64d201b3f8f8a7c7f88f3e211,950,40,8,0.008421,0.2,,,,,
0x2737f92ca58d0fb71a4d4e5cd58c87d52d6d36ac,1847,63,10,0.005414,0.15873,,,,,
0xb5eb68417e27752b4da0aaf835b7fb3d74b46371,31,2,1,0.032258,0.5,,,,,
0x731764ee75e80b62f504c544e3de756d2176dbbd,5836,102,1,0.000171,0.009804,,,,,
0xf7d076bcb6b0c19ed1c5f39590fc7c7cd4a4aefb,265,12,2,0.007547,0.166667,,,,,
0x5576ea660d9560ab19441af2ec68b478924fb815,19,1,0,0,0,,,,,
0xf743986fedddec68161acdbf7bb6d4a5ea7d6852,130,6,2,0.015385,0.333333,,,,,
0x332c75c1a568b8a9a8195e449dc00ca3a01eda4e,19,1,0,0,0,,,,,
0x0243adede228065442d95b0069afa291225aee9e,1372,56,8,0.005831,0.142857,,,,,
0x49f9cac1d5ebbd794079e0ac5ffb6bd68dbedcf6,251,10,2,0.007968,0.2,,,,,
0xd68d0cfc8aa7d2f90bc3244d30008574d930b86c,265,12,2,0.007547,0.166667,,,,,
0x176e9faf0880666ea16281d3c4fa1f109c930ff6,3,0,0,0,0,,,,,
0xaadd420d7b778b188a96904c0afe3a4cf823a747,525,34,8,0.015238,0.235294,,,,,
0xc0134483fecdb6a567fe519e68fb36d53c629962,6553,295,45,0.006867,0.152542,,,,,
0x374642afe485d1a181b01f5b028d169be58f3106,510,21,4,0.007843,0.190476,,,,,
0x1de6305cc2c59c476e0063529c549fbe8b0ab7a6,265,12,2,0.007547,0.166667,,,,,
0x3344ba27e6c225c37209397b3f9945267131cedb,265,12,2,0.007547,0.166667,,,,,
0x79e98c4960735b6f1f686fac0bfe5a76a5fc6bed,265,12,2,0.007547,0.166667,,,,,
0xf5cae5e944dbb4499cb4cfe09d06e7cf484001dc,510,21,4,0.007843,0.190476,,,,,
0x155e7523ee4e5ae29bdac15177e106609cb334a8,265,12,2,0.007547,0.166667,,,,,
0x9eac08b68627ebf401b048996098d7d8f2f6d403,265,12,2,0.007547,0.166667,,,,,
0x9f180c9f712fa8e27fa22d182c81c04183230a52,265,12,2,0.007547,0.166667,,,,,
0x40270e4fcb35a5fb9cd533b735cd6ac21ab5b7da,19,1,0,0,0,,,,,
0xdad816936ff18073f30e0ab2a9b8a9fe94774554,265,12,2,0.007547,0.166667,,,,,
0x5b9ad8e46620c2658a791871c078b8ad872b5eab,1432,40,7,0.004888,0.175,,,,,
0x2f4fcad6d2cbf6e427869d5ce9b479bc41064fca,6,1,0,0,0,,,,,
0x4ab926b44c022fd1ac250cb64d51ac3b3310ae5f,3,0,0,0,0,,,,,
0x9d34ad90b8c53adb3da16a3221d1c626962ab4e9,265,12,2,0.007547,0.166667,,,,,
0x8d82db05052e6e368360518f76b5889deca17a7e,251,10,2,0.007968,0.2,,,,,
0x7a573008936e901bbe7c1d52c7aec45b7e62bbcf,265,12,2,0.007547,0.166667,,,,,
0xbeedf6e9db6399c9b6a4bdff1127f0fe949ed9bf,265,12,2,0.007547,0.166667,,,,,
0x18ebd42dc5e42edac84e8ded1dc824af20008564,2375,71,10,0.004211,0.140845,,,,,
0x87b8044682800f6e354f7fd7f98564e2594e817b,5922,189,23,0.003884,0.121693,,,,,
0xc7e89224bad0dc7308b37c86104d767c12dd5983,4096,130,15,0.003662,0.115385,,,,,
0x194a4827f574079963773e0697de0c9ac2cc3782,265,12,2,0.007547,0.166667,,,,,
0x1e403f46572f847c9c34a38ee3379dbfac8ef4f7,37,3,0,0,0,,,,,
0xdaae6f8e89816c8fd2e2a9069f958b4da40d847e,265,12,2,0.007547,0.166667,,,,,
0x34fe09493f4e1a8cf45396e42a8a294f64bb348d,268,10,2,0.007463,0.2,,,,,
0x186266d59514c8eedcf6666c8f881abe736d3b0a,6459,219,22,0.003406,0.100457,,,,,
0x9cab51fc86bb1d39d1996879616b25d04d38c7d9,19,1,0,0,0,,,,,
0x09cf6549cff1358069400a11891f56b2fb95635f,265,12,2,0.007547,0.166667,,,,,
0x8d554c6c1631e44706e502433f0f958287d9b8dc,2375,71,10,0.004211,0.140845,,,,,
0x8cb66fa82b4faf5b71d8d6c3ba43a775ab43f76b,510,21,4,0.007843,0.190476,,,,,
0x5e7ae9b2a0e93f052532984dbc31a4cb57bd19f4,6617,223,22,0.003325,0.098655,,,,,
0x1187e4f9b008c4c589f4d74468f7a868dae73427,265,12,2,0.007547,0.166667,,,,,
0x189cefec321b03c3a799ccb66806217c89e876dc,27,1,0,0,0,,,,,
0x947177ca246db7d71b9e17e352a2c2d315b7da05,1442,39,7,0.004854,0.179487,,,,,
0x2dfaf0b48457199c80fca72dcab3a352f30692d9,19,1,0,0,0,,,,,
0x9a2d264c2d46db91aca47dc68b21ac9d974f95d6,966,36,5,0.005176,0.138889,,,,,
0xdaaed119f58abe614da0f71c1d4d36e6cd0a9de2,727,34,8,0.011004,0.235294,,,,,
0xc02bd656b8fb41364a2922841163412991ec6e17,19,1,0,0,0,,,,,
0xf654f2b1a29211454cacca709fe06b6e53f3ff9c,6617,223,22,0.003325,0.098655,,,,,
0x9c5c5299f6c15f812e36a9127fc1458b08305769,130,6,2,0.015385,0.333333,,,,,
0x663ecab2062925c90b086b0ec691ac87fa0e1857,265,12,2,0.007547,0.166667,,,,,
0x4c664c7f3bae827e325a8771720f463b6f852cfb,5836,102,1,0.000171,0.009804,,,,,
0xd66de53df993fb1af541db5336ab3c326b556099,290,6,3,0.010345,0.5,,,,,
0x3c531591cb807e01404574076f429d205f5ee981,291,6,3,0.010309,0.5,,,,,
0x34a7b239df3672d582debb1a21255e8b11b41104,265,12,2,0.007547,0.166667,,,,,
0x6f2e02d328010aa86c7f70f8cd888b7fb6e4b070,510,21,4,0.007843,0.190476,,,,,
0x044b168951823b9bfff00f77d74c269fa67bae80,265,12,2,0.007547,0.166667,,,,,
0x773dd3a728026ba6349c392d8eed6ee73c4d4821,265,12,2,0.007547,0.166667,,,,,
0xbb50599741752d6a54e9bd139bd239ae8c833013,2375,71,10,0.004211,0.140845,,,,,
0x326eb348c84318116e7b8df782800808815dc860,251,10,2,0.007968,0.2,,,,,
0xe0f278b72097e563b09d7dc94c6f75aff5e83298,1838,60,9,0.004897,0.15,,,,,
0xe671b8acf6acd77ec885efa7e3c93be05e887407,510,21,4,0.007843,0.190476,,,,,
0x6fce66f0094f8e95fe779561daa00d04eec827fb,2375,71,10,0.004211,0.140845,,,,,
0x7d23dcb0b8746aff2b8632144ed61cb19f4c62ee,1109,42,7,0.006312,0.166667,,,,,
0xbf549585f67dff72f3b16c8792c886934dcec802,130,6,2,0.015385,0.333333,,,,,
0x94df8eaf35d7ef65e6457e4fe73b6fbfcfd69a49,5922,189,23,0.003884,0.121693,,,,,
0xca99368d11b11ba3eb82f9617f278c13b3972fba,2375,71,10,0.004211,0.140845,,,,,
0x08fd09b0471db06973f7186db78ec82c8253acc8,265,12,2,0.007547,0.166667,,,,,
0x22878c154ef04a24c3c70505419ebb5bb532507a,265,12,2,0.007547,0.166667,,,,,
0x88aca5714096f76b4fd3133fb153544275b72001,2446,125,23,0.009403,0.184,,,,,
0x2e78493ab92f6f8889c3c26f1b88847203968242,2375,71,10,0.004211,0.140845,,,,,
0xcaa2d32a71830164d0b0d0bbd641567d02c1451b,19,1,0,0,0,,,,,
0x7ea56a9c68e4e4951ad0004e9796861376e3237c,19,1,0,0,0,,,,,
0x7bab4aaefc6398dfee9696cb467b58233445d846,1438,41,7,0.004868,0.170732,,,,,
0xd4e92ed68d95d3a4bdebfd5bce6fa1278bbd76d3,510,21,4,0.007843,0.190476,,,,,
0xfb132f1eaccc2995352346df9a9dcff210dcb6cd,265,12,2,0.007547,0.166667,,,,,
0x939595b456b88d934c91f7ace69ad3db67387111,265,12,2,0.007547,0.166667,,,,,
0xc07a69be7cce547afa50194194d080d868da4d0e,510,21,4,0.007843,0.190476,,,,,
0xc37a885251a2559547b820c5910490089da3bc6a,265,12,2,0.007547,0.166667,,,,,
0x2ec4a3323d3ce0f30cb2c07b02b70c557059615d,146,5,2,0.013699,0.4,,,,,
0x5674e285272dab52165024a1d0b2e3f494ee43f9,265,12,2,0.007547,0.166667,,,,,
0x294983a6b99d5b236dfe3d53232eef715066f7f4,2446,125,23,0.009403,0.184,,,,,
0x8d8be7ce50daeed120508d951e315314dd04939a,4198,142,15,0.003573,0.105634,,,,,
0xa89327a707344b3f5ee0debfd20f44e3aa2bbc59,265,12,2,0.007547,0.166667,,,,,
0x02907b0b5abaa861fe99926a738ca0dad25ec805,27,1,0,0,0,,,,,
0x64bd1917c758f93f0455635bda3554e8210f0a4c,554,26,6,0.01083,0.230769,,,,,
0x8c2fe5e681c817ef6943330e6b0e7e48b2e5f40d,265,12,2,0.007547,0.166667,,,,,
0x742a7040f6dc55b3c05c94f2243ca34b99e5bdfc,2446,125,23,0.009403,0.184,,,,,
0xe8b8b25c1d798d615ce2875cf2b7e869333de2da,3680,96,8,0.002174,0.083333,,,,,
0x64a1c2eb6d3fead40a189972844e3730de1be9a3,265,12,2,0.007547,0.166667,,,,,
0x36ee301b900c98be8ae51bb5d1d6309033165662,251,10,2,0.007968,0.2,,,,,
0xf79b57eb3f3a96e877cd388600a49a7649750173,130,6,2,0.015385,0.333333,,,,,
0x9f96f8e894891325c9a0bb67bf19d0a42e636e6b,282,15,4,0.014184,0.266667,,,,,
0xaebdd55c5024baa9f68e368c66f235c2ec8ac7b3,27,1,0,0,0,,,,,
0x7a615297845638c785d2a2700d2be18a1e1f464e,523,27,7,0.013384,0.259259,,,,,
0x2ddb85bf2eec47dfffca81a1a7b6f7421545da39,1011,40,8,0.007913,0.2,,,,,
0x889964b6ca3310dfc0ffd3ea81336d24d1b142c2,2489,125,23,0.009241,0.184,,,,,
0x4f41d270cf725b9327f38e9b7fa28f6a8b38f608,2548,126,24,0.009419,0.190476,,,,,
0x197df5cb5520a85d8ead385f681af7c8374b59e2,19,1,0,0,0,,,,,
0x6cf0e7dd692644ec8bb1f835b64375f7f1e63aa4,265,12,2,0.007547,0.166667,,,,,
0xe8564fcd756c06ec8e629c327244ef01071ce796,510,21,4,0.007843,0.190476,,,,,
0x59f0a4706efbb10117f35c8e3f098b14ff2b6733,1432,40,7,0.004888,0.175,,,,,
0x87d8fd6f8fe11b948eb4dd85cd42b3b02e322599,265,12,2,0.007547,0.166667,,,,,
0x032f6d81d199d16a2914a807a4f1969b6b893a58,265,12,2,0.007547,0.166667,,,,,
0xa240b32422f5814d6bf15d05cd14596c6db5d41d,290,9,2,0.006897,0.222222,,,,,
0xb88973ead7094b6f8da3740248d3af2487ba598a,4040,216,11,0.002723,0.050926,,,,,
0xc3743d51bcadd135dcc9edfe8d79c0fd0f7a09ce,265,12,2,0.007547,0.166667,,,,,
0x116575167f62db70e96789895a1d78bce8344e7f,5873,187,23,0.003916,0.122995,,,,,
0x4af657dfd2527cacf649371ca275747719878208,265,12,2,0.007547,0.166667,,,,,
0x4b7a0fff540ba4c909eafe871ee4eb371a18cee1,1433,40,7,0.004885,0.175,,,,,
0x1cc72005540d96e491422429a0f7580ff8c2455a,265,12,2,0.007547,0.166667,,,,,
0xfacc45f4739fa9f6ec5b157f579283133b20e69e,1892,55,8,0.004228,0.145455,,,,,
0xb39bc03fd55626752f496f69aa8004ca52ed2907,265,12,2,0.007547,0.166667,,,,,
0x5334eaf72356d31783cb335020532f50e35db9ff,19,1,0,0,0,,,,,
0x4d3e5b6bff00c6d36afdb19780feb146224e56d3,65,4,1,0.015385,0.25,,,,,
0xc84704e0046f345e20c978f8c822f461d4b6ed7a,2375,71,10,0.004211,0.140845,,,,,
0x2faa316fc4624ec39adc2ef7b5301124cfb68777,6659,295,46,0.006908,0.155932,,,,,
0x5e5c57f5033203cb0a8810d0d3ec9b8f63209e18,19,1,0,0,0,,,,,
0x49dc3b71204b0be074904f0bebebef0f5655dfc3,265,12,2,0.007547,0.166667,,,,,
0xfc2a0d235dd30913d922edd93e27325d54864a78,313,14,2,0.00639,0.142857,,,,,
0xc2d739c58b43d39b7a904ef77b9bade2dc0d88bf,19,1,0,0,0,,,,,
0xe7208c08372aca450e17b0d1d675f4f8cba3fed8,265,12,2,0.007547,0.166667,,,,,
0x314569f698bc934a4549f1d32397a8e8787fd0b6,510,21,4,0.007843,0.190476,,,,,
0xc254ec448523bd3939c80c3eccbfc4c44939365d,3001,120,21,0.006998,0.175,,,,,
0xa1749cdbcfe07eff42a3ef272b0ba381671e894b,510,21,4,0.007843,0.190476,,,,,
0xd4da851e1ee6409689d16ba3e923e5a014732f7c,874,37,8,0.009153,0.216216,,,,,
0xa807a9f2b0321bcdeab7d0a7517e857dd820efd7,2375,71,10,0.004211,0.140845,,,,,
0x9efad00609a3af252ddfe3e897174323da18252a,265,12,2,0.007547,0.166667,,,,,
0xfe33d6e2aced0bba7de702f028a12bd3dfd22cf9,290,9,2,0.006897,0.222222,,,,,
0x1930f984f3145ae2d903d0781e95a866eaf393cb,19,1,0,0,0,,,,,
0x3766ee037c25478f51382e69b279212cfe01734e,1794,63,10,0.005574,0.15873,,,,,
0x594d4ec6f1b6b00b848c1c8b77486894f5c012ae,2375,71,10,0.004211,0.140845,,,,,
0x373c860af86025e3366c8550743031bb9cea3e6b,1382,39,7,0.005065,0.179487,,,,,
0xd3b2669047a42dc5030ff4e5302478473178c3d9,265,12,2,0.007547,0.166667,,,,,
0x8707b60f8535459d408d52d9b2d6b2e0dc0dcd52,510,21,4,0.007843,0.190476,,,,,
0x2c8d3900a2dada36a445800e9019cf5d23f703c0,510,21,4,0.007843,0.190476,,,,,
0x37274c05bcda88bb5e0b00f109c0ffa694441708,265,12,2,0.007547,0.166667,,,,,
0xe7a1a40a65e82e5edb98fd3546988a98b25614f8,265,12,2,0.007547,0.166667,,,,,
0xfb4819efa7b25e26e95032f34c46de3bee6d4a37,2013,68,14,0.006955,0.205882,,,,,
0x09f332b186b4aca535e1dd73a52794f4bdfbbcb4,294,7,2,0.006803,0.285714,,,,,
0x09ecf06aa7286c45ad982c625dacee855be8c4ef,5922,189,23,0.003884,0.121693,,,,,
0x2af45ed717cb9da6d0428871a257865761c4f548,6455,219,22,0.003408,0.100457,,,,,
0xb5cfdcd938e181dd3f47984d19f2246a9a289648,2013,68,14,0.006955,0.205882,,,,,
0x9f3e1671d661bb2e6681bba5e961db1e1b020941,554,26,6,0.01083,0.230769,,,,,
0x2c565f7eb71f693e4a1cf0fa14d3a60db5fde0c0,265,12,2,0.007547,0.166667,,,,,
0x9d7601e647901773f49b95883d4261266b26f245,656,30,7,0.010671,0.233333,,,,,
0x9b6d5ba3280c0f604bfd59c0b3e72c349cb079ba,64,5,1,0.015625,0.2,,,,,
0x25a07118757795e2e341db9ec8b88d0d397159d1,27,1,0,0,0,,,,,
0x3172d16a4bcb45e28d8a9c16e7b590dd66e061e6,265,12,2,0.007547,0.166667,,,,,
0xe8e45318c3ab33306e9bcb1bfb1eb46f7527fae2,2375,71,10,0.004211,0.140845,,,,,
0x047d62cd115b6980a0aff81df7d72a6f3c70591b,1442,39,7,0.004854,0.179487,,,,,
0xeafa196d8c30cc4b904363ff9682b742252531d9,903,15,2,0.002215,0.133333,,,,,
0x5baf4ca7862716cfa08c29e8aa286dfbd9b1cee8,510,21,4,0.007843,0.190476,,,,,
0xd8fce1b003477a5bbd4cf53a0c36bff808df4e04,19,1,0,0,0,,,,,
0x8f9e5e673be92948acfee8af1f495ecba7cccf92,19,1,0,0,0,,,,,
0x2925649bd71aebc6f4a945611628b9c0da656706,19,1,0,0,0,,,,,
0x8dd54dde12d3b5a38a91384d50beef09f1e475b9,265,12,2,0.007547,0.166667,,,,,
0xa8f1e2fe472383dd7f866cd10e73c9645eb935d2,727,34,8,0.011004,0.235294,,,,,
0xbee827b3174926babb163c6f811ac0f175bcc48e,130,6,2,0.015385,0.333333,,,,,
0xca76a0c7e15a5758de1cb895191ee19386db462d,265,12,2,0.007547,0.166667,,,,,
0x6263996ee065d464b44c8cecde9238126db3577e,19,1,0,0,0,,,,,
0x31146642ce61a089dc24deb27088458500228023,265,12,2,0.007547,0.166667,,,,,
0xc121a5c94a909c23a4e1c11ae567b20c1cb2c10d,1433,40,7,0.004885,0.175,,,,,
0xb2dd8c0873d4fad05084df4bef79a1f9ea97112d,265,12,2,0.007547,0.166667,,,,,
0x881800f311d6d5aad31cc85bc2ee832e4377156b,1446,49,7,0.004841,0.142857,,,,,
0xa4c49ad90cd66d2b7ebdad83d6ea229ce69376a3,639,21,6,0.00939,0.285714,,,,,
0x9b08507f5003f3344d92d9c813453714cf7867f9,251,10,2,0.007968,0.2,,,,,
0x20f1b21f8553e2f807a7bc98a5bcdfb4b395bb4b,19,1,0,0,0,,,,,
0x36ea441a8a3a0984fdb201d26fcbb2483523653d,19,1,0,0,0,,,,,
0xf59669d27beb8db0f3efc940d957e58b5f022d25,168,8,2,0.011905,0.25,,,,,
0x441840209ee50669b5dab4041c9f9e5c36638eaf,265,12,2,0.007547,0.166667,,,,,
0x1d8ea404aaa3b553f4e25a545be14f5605f0d393,265,12,2,0.007547,0.166667,,,,,
0x3f511333679055e04dcc94e0a8b19778c27e8bd6,19,1,0,0,0,,,,,
0x26990df98c636bf46e5f82df1816e288033fab3e,265,12,2,0.007547,0.166667,,,,,
0x45e703a12cbd8e40bc778e2ae66ffdc70b96b0ba,510,21,4,0.007843,0.190476,,,,,
0x768d98ce7dd28cd368d16e8271e4d3a33d0934bb,265,12,2,0.007547,0.166667,,,,,
0x936876d97ce763e685280cd2e36ac3d43931fae1,265,12,2,0.007547,0.166667,,,,,
0x057042d286657769cf4b6bd5b79b5a2f106f9824,19,1,0,0,0,,,,,
0x7de5aba7de728950c92c57d08e20d4077161f12f,2937,94,11,0.003745,0.117021,,,,,
0x4c8b201e0e3e94d22356473f81d84aa86f053d23,265,12,2,0.007547,0.166667,,,,,
0xb7e74c6465a8f32832da5ab3c1d4fda9846e69a1,510,21,4,0.007843,0.190476,,,,,
0xa38e3d2e7353085a9dafdfe6143b1b7b1fbb71a8,265,12,2,0.007547,0.166667,,,,,
0xe5fd0b52a14501c0c14e5481e4538a1f1fbe6b95,19,1,0,0,0,,,,,
0x75516957befb3c5cc9dd4b42e87befc7935b3d88,64,5,1,0.015625,0.2,,,,,
0xafb7175f413ea8b3ce44cc1adce09bde3af84519,19,1,0,0,0,,,,,
0x94f89dc7f31f750a172603d186021c3b59ad5262,5836,102,1,0.000171,0.009804,,,,,
0x9177b6da5485550362a4149a26c7b4aa57afb34c,265,12,2,0.007547,0.166667,,,,,
0xb3eeb38e6e2d23f3bd9ff13bcfbd40f86874da26,5836,102,1,0.000171,0.009804,,,,,
0xbf6b0217cf2a6d2704510ccfc1dba0288cdbd461,265,12,2,0.007547,0.166667,,,,,
0x6baa5f7bceba46f0f066041759cbc5d34fa21dac,19,1,0,0,0,,,,,
0xeaa6942080c62c4ba4cdc042887f5c1f20d742c3,510,21,4,0.007843,0.190476,,,,,
0x39103887a5738d5f10fb3789e96714a479f7d72b,265,12,2,0.007547,0.166667,,,,,
0x950903fceef58af82bc8e54a512e7ced9b2b578d,554,26,6,0.01083,0.230769,,,,,
0x1a875da9e86506999a2931400475c34c27185dd1,19,1,0,0,0,,,,,
0x48435d482e1392cc1ce46ca05f05ad0c823e4aff,19,1,0,0,0,,,,,
0x0627b6bf68ec330fff7a59ed5d209fcc566918f4,265,12,2,0.007547,0.166667,,,,,
0xb70a03bc1c6ec30bf5f30d4e67732ca763a70765,265,12,2,0.007547,0.166667,,,,,
0x9e3c89a63156973f7f3c67d072ca2789ab44b574,265,12,2,0.007547,0.166667,,,,,
0x5b71cb6261b67312cbd865db65fbee884f23d9e7,1318,41,6,0.004552,0.146341,,,,,
0x61e0e77ee092b87c7263ddab79bd92dca709180a,19,1,0,0,0,,,,,
0xcd3e61bea941cc218fb322799883fa007105a9bb,265,12,2,0.007547,0.166667,,,,,
0x1f73edd37328375572feb5dd40315908ca09870b,510,21,4,0.007843,0.190476,,,,,
0x0a1723c1a3f0917d92dfcbd88d67451dd7a56df2,265,12,2,0.007547,0.166667,,,,,
0x2f84332ce37ff961887c46a00efd5021239656d3,2926,106,11,0.003759,0.103774,,,,,
0x9f5f612b2235176984f0627ead0e4eda8b514f70,265,12,2,0.007547,0.166667,,,,,
0xcc581d93ac7ad941e97f27c33150540662638cd7,265,12,2,0.007547,0.166667,,,,,
0xf0e4479db09e3684cca0ba85ca06ba14ef576b0f,510,21,4,0.007843,0.190476,,,,,
0xec8a998aaa4390dcdd7ff837eb0fcb56f261a905,1282,53,11,0.00858,0.207547,,,,,
0xb562ef0180ca79012d430741e2764b0ef3f593d4,265,12,2,0.007547,0.166667,,,,,
0x77079f5c513d1bf3832f0df2ab91788b3b5d1409,265,12,2,0.007547,0.166667,,,,,
0x07804007e596d60d3f826066d4e93079e8a5732b,19,1,0,0,0,,,,,
0x078eba06f5e04f449e7eb2fde2b08071eb77d621,727,34,8,0.011004,0.235294,,,,,
0x29815a45d513a9edb07763750ef39b6f3e680f3e,2548,126,24,0.009419,0.190476,,,,,
0x590e098092c959d872bb8be3007ee36f70dcff2c,6617,223,22,0.003325,0.098655,,,,,
0x13c8995ea9b3c2f8cba9739b9cd91160861bf226,19,1,0,0,0,,,,,
0x28c32d384527b2ce7acbd4147ef26c343cf7b14e,130,6,2,0.015385,0.333333,,,,,
0x42fa9653e4566e7bfedaee46b6f9258b61109b17,4281,143,15,0.003504,0.104895,,,,,
0x83e1afa52c75fd1ac117f753711a7602c2eec69b,265,12,2,0.007547,0.166667,,,,,
